reservation_id,date_reservation,date_arrivee,region_hotel,ville,type_destination,hotel_id,categorie_hotel,segment_client,marche_origine,canal_reservation,moyen_transport,delai_reservation_jours,nuits,adultes,enfants,chambres,formule_repas,tarif_remboursable,type_acompte,prix_moyen_nuit_eur,remise_pct,montant_total_eur,client_type,reservations_passees,annulations_passees,demandes_speciales,modifications_reservation,jours_liste_attente,evenement_majeur,haute_saison_regionale,arrivee_weekend,agent_id,reservation_annulee,prix_impute,enfants_manquant,demandes_manquant,reservation_directe,taux_annulation_passe,sans_historique,personnes,personnes_par_chambre,avec_enfants,prix_par_personne,montant_par_nuit,acompte_ord,remboursable,score_engagement,flexibilite_totale,mois_arrivee,mois_reservation,sin_mois,cos_mois,log_delai,delai_par_nuit,a_modifie,ix_delai_acompte,ix_delai_remb,ix_delai_direct,ix_remb_acompte,ix_delai_modif,ix_delai_dem,prix_relatif_hotel,prix_relatif_saison,y_reel,proba,y_predit,type_erreur
R009174,2025-01-14,2025-03-03,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,loisirs_couple,Italie,site_hotel,avion_correspondance,48,4,2,0.0,1,petit_dejeuner,non,total,150.59,12,530.08,nouveau,0,0,1.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,265.04,132.52,2.0,0,2.0,0,3,1,1.0,6.123233995736766e-17,3.8918202981106265,12.0,0,7.783640596221253,0.0,3.8918202981106265,0.0,0.0,3.8918202981106265,0.8752179472277113,0.8865536324031554,0,0.08626550740270192,0,vrai négatif
R009277,2025-01-14,2025-03-10,Veneto,Venezia,urbaine_littorale,VEN-3-2,3,famille,Europe_Centrale,plateforme_en_ligne,avion_direct,55,4,2,2.0,1,petit_dejeuner,oui,partiel,194.23,8,714.77,nouveau,0,0,2.0,0,0,1,0,0,AG015,0,0,0,0,0,0.0,1,4.0,4.0,1,178.6925,178.6925,1.0,1,0.0,0,3,1,1.0,6.123233995736766e-17,4.02535169073515,13.75,0,4.02535169073515,4.02535169073515,0.0,1.0,0.0,8.0507033814703,0.9505236370754624,1.0944384966473206,0,0.27002315702191193,1,faux positif
R009695,2025-01-14,2025-02-02,Sardegna,Cagliari,insulaire_balneaire,SAR-4-3,4,loisirs_couple,Italie,agence,avion_correspondance,19,8,2,0.0,1,aucune,oui,aucun,148.76,5,1130.58,nouveau,0,0,1.0,0,0,0,0,0,AG029,1,0,0,0,0,0.0,1,2.0,2.0,0,565.29,141.3225,0.0,1,-1.0,1,2,1,0.8660254037844386,0.5000000000000001,2.995732273553991,2.375,0,0.0,2.995732273553991,0.0,0.0,0.0,2.995732273553991,0.7404126122987332,0.8952277787807666,1,0.36855578160191443,1,vrai positif
R000788,2025-01-15,2025-02-17,Toscana,Firenze,culturelle_rurale,TOS-5-3,5,loisirs_couple,Asie_Pacifique,plateforme_en_ligne,voiture,33,6,2,0.0,1,petit_dejeuner,oui,aucun,179.56,0,1077.36,nouveau,0,0,1.0,1,0,0,0,0,AG019,1,0,0,0,0,0.0,1,2.0,2.0,0,538.68,179.55999999999997,0.0,1,-1.0,1,2,1,0.8660254037844386,0.5000000000000001,3.5263605246161616,5.5,1,0.0,3.5263605246161616,0.0,0.0,3.5263605246161616,3.5263605246161616,0.7508258415220572,1.0754027669641253,1,0.37240125095737386,1,vrai positif
R001206,2025-01-15,2025-03-27,Sicilia,Palermo,insulaire_mixte,SIC-4-2,4,famille,Italie,plateforme_en_ligne,avion_direct,71,7,2,2.0,1,petit_dejeuner,oui,aucun,167.96,6,1105.18,nouveau,0,0,0.0,1,0,0,0,0,AG019,0,0,0,0,0,0.0,1,4.0,4.0,1,276.295,157.88285714285715,0.0,1,-1.0,1,3,1,1.0,6.123233995736766e-17,4.276666119016055,10.142857142857142,1,0.0,4.276666119016055,0.0,0.0,4.276666119016055,0.0,0.9692423105776445,1.195870416518334,0,0.5107087972093405,1,faux positif
R001874,2025-01-15,2025-04-02,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,famille,Italie,entreprise,voiture,77,7,2,2.0,1,petit_dejeuner,oui,partiel,244.02,7,1588.57,nouveau,0,0,3.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,4.0,4.0,1,397.1425,226.9385714285714,1.0,1,0.0,0,4,1,0.8660254037844387,-0.4999999999999998,4.356708826689592,11.0,0,4.356708826689592,4.356708826689592,4.356708826689592,1.0,0.0,13.070126480068776,1.504068047337278,1.2073623274454504,0,0.18730680430878124,0,vrai négatif
R002436,2025-01-15,2025-02-17,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,loisirs_couple,Europe_Centrale,site_hotel,avion_direct,33,7,2,0.0,1,petit_dejeuner,oui,aucun,204.59,4,1374.84,nouveau,0,0,2.0,0,0,1,0,0,DIRECT,0,0,1,0,1,0.0,1,2.0,2.0,0,687.42,196.40571428571428,0.0,1,-1.0,1,2,1,0.8660254037844386,0.5000000000000001,3.5263605246161616,4.714285714285714,0,0.0,3.5263605246161616,3.5263605246161616,0.0,0.0,7.052721049232323,1.0095731556871452,1.1916591431982992,0,0.28092010134380907,1,faux positif
R003094,2025-01-15,2025-02-08,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,loisirs_couple,Europe_Ouest,site_hotel,avion_correspondance,24,3,2,0.0,1,aucune,oui,partiel,208.15,2,611.96,nouveau,0,0,0.0,0,0,0,0,1,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,305.98,203.98666666666668,1.0,1,0.0,0,2,1,0.8660254037844386,0.5000000000000001,3.2188758248682006,8.0,0,3.2188758248682006,3.2188758248682006,3.2188758248682006,1.0,0.0,0.0,0.9210992123196743,1.1151888561478704,0,0.20235111227577487,0,vrai négatif
R003350,2025-01-15,2025-02-27,Campania,Napoli,urbaine_cotiere,CAM-4-1,4,loisirs_couple,Europe_Centrale,plateforme_en_ligne,voiture,43,4,2,1.0,1,demi_pension,non,total,211.01,8,776.52,fidele,4,1,0.0,1,0,0,0,0,AG001,0,0,0,0,0,0.25,0,3.0,3.0,1,258.84,194.13,2.0,0,2.0,0,2,1,0.8660254037844386,0.5000000000000001,3.784189633918261,10.75,1,7.568379267836522,0.0,0.0,0.0,3.784189633918261,0.0,1.1150980288537757,1.314008157673506,0,0.21532717290934997,0,vrai négatif
R004350,2025-01-15,2025-03-01,Veneto,Venezia,urbaine_littorale,VEN-4-1,4,affaires,Europe_Ouest,telephone,avion_correspondance,45,2,2,0.0,1,petit_dejeuner,oui,partiel,209.32,0,418.64,fidele,2,0,0.0,1,0,0,0,1,DIRECT,0,0,0,0,1,0.0,0,2.0,2.0,0,209.32,209.32,1.0,1,0.0,0,3,1,1.0,6.123233995736766e-17,3.828641396489095,22.5,1,3.828641396489095,3.828641396489095,3.828641396489095,1.0,3.828641396489095,0.0,0.9486732080944503,1.1794669521609287,0,0.23183157691073178,0,vrai négatif
R004699,2025-01-15,2025-02-09,Lazio,Roma,urbaine_culturelle,LAZ-5-3,5,affaires,Italie,plateforme_en_ligne,train,25,1,2,0.0,1,aucune,oui,total,213.17,4,204.64,entreprise,5,1,1.0,0,0,0,0,0,AG044,0,0,0,0,0,0.2,0,2.0,2.0,0,102.32,204.64,2.0,1,1.0,0,2,1,0.8660254037844386,0.5000000000000001,3.258096538021482,25.0,0,6.516193076042964,3.258096538021482,0.0,2.0,0.0,3.258096538021482,0.8994135268554069,1.2416343885604448,0,0.19075328112889137,0,vrai négatif
R005984,2025-01-15,2025-04-01,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,groupe,Inconnu,plateforme_en_ligne,train,76,3,6,0.0,2,petit_dejeuner,non,total,264.17,5,1505.77,nouveau,0,0,1.0,0,0,0,1,0,AG024,0,0,0,0,0,0.0,1,6.0,3.0,0,250.96166666666667,501.92333333333335,2.0,0,2.0,0,4,1,0.8660254037844387,-0.4999999999999998,4.343805421853684,25.333333333333332,0,8.687610843707368,0.0,0.0,0.0,0.0,4.343805421853684,1.2104286467043919,1.0262217387926347,0,0.19639513044217072,0,vrai négatif
R006448,2025-01-15,2025-06-28,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,famille,Italie,plateforme_en_ligne,avion_direct,164,6,2,2.0,1,aucune,non,partiel,275.92,2,1622.41,nouveau,0,0,1.0,0,0,1,1,1,AG034,1,0,0,0,0,0.0,1,4.0,4.0,1,405.6025,270.4016666666667,1.0,0,1.0,0,6,1,1.2246467991473532e-16,-1.0,5.10594547390058,27.333333333333332,0,5.10594547390058,0.0,0.0,0.0,0.0,5.10594547390058,1.70069033530572,1.3116562084046397,1,0.3612600567235902,1,vrai positif
R006572,2025-01-15,2025-09-18,Sardegna,Cagliari,insulaire_balneaire,SAR-3-2,3,famille,Europe_Ouest,plateforme_en_ligne,avion_direct,246,10,2,1.0,1,aucune,non,aucun,167.12,3,1621.06,fidele,6,1,0.0,0,0,0,1,0,AG029,1,0,0,0,0,0.16666666666666666,0,3.0,3.0,1,540.3533333333334,162.106,0.0,0,0.0,0,9,1,-1.0,-1.8369701987210297e-16,5.5093883366279774,24.6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873836944498667,0.7124677594696566,1,0.5668084283931629,1,vrai positif
R007529,2025-01-15,2025-03-07,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,loisirs_couple,Italie,plateforme_en_ligne,voiture,51,6,2,0.0,1,aucune,non,total,144.9,3,843.32,fidele,8,1,0.0,0,0,0,0,1,AG014,0,0,0,0,0,0.125,0,2.0,2.0,0,421.66,140.55333333333334,2.0,0,2.0,0,3,1,1.0,6.123233995736766e-17,3.9512437185814275,8.5,0,7.902487437162855,0.0,0.0,0.0,0.0,0.0,0.6340380417696043,0.8530554574355351,0,0.1678962009582841,0,vrai négatif
R007945,2025-01-15,2025-03-13,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,groupe,Europe_Centrale,plateforme_en_ligne,avion_direct,57,4,4,0.0,3,petit_dejeuner,oui,aucun,190.3,1,2260.76,nouveau,0,0,0.0,0,0,0,0,0,AG008,1,0,0,1,0,0.0,1,4.0,1.3333333333333333,0,565.19,565.19,0.0,1,-1.0,1,3,1,1.0,6.123233995736766e-17,4.060443010546419,14.25,0,0.0,4.060443010546419,0.0,0.0,0.0,0.0,0.9390574882802862,1.1152786731524351,1,0.5407723474969414,1,vrai positif
R001165,2025-01-16,2025-01-26,Puglia,Bari,balneaire_rurale,PUG-3-1,3,famille,Autres,site_hotel,voiture,10,5,2,2.0,1,petit_dejeuner,oui,aucun,108.58,4,521.18,entreprise,8,1,2.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.125,0,4.0,4.0,1,130.295,104.23599999999999,0.0,1,-1.0,1,1,1,0.49999999999999994,0.8660254037844387,2.3978952727983707,2.0,1,0.0,2.3978952727983707,2.3978952727983707,0.0,2.3978952727983707,4.795790545596741,0.8478175997501367,0.8306303549571603,0,0.2857748687724619,1,faux positif
R001209,2025-01-16,2026-01-11,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,famille,Europe_Ouest,plateforme_en_ligne,train,360,3,2,3.0,2,demi_pension,oui,aucun,226.57,7,1264.26,nouveau,0,0,2.0,4,0,1,0,0,AG031,1,0,0,0,0,0.0,1,5.0,2.5,1,252.852,421.42,0.0,1,-1.0,1,1,1,0.49999999999999994,0.8660254037844387,5.8888779583328805,120.0,1,0.0,5.8888779583328805,0.0,0.0,5.8888779583328805,11.777755916665761,1.0969787934540522,1.237073437073437,1,0.8589561094550877,1,vrai positif
R002895,2025-01-16,2025-02-04,Puglia,Bari,balneaire_rurale,PUG-3-1,3,famille,Europe_Centrale,plateforme_en_ligne,voiture,19,7,2,1.0,1,demi_pension,oui,aucun,110.21,3,748.33,fidele,1,0,0.0,0,0,0,0,0,AG025,0,0,0,0,0,0.0,0,3.0,3.0,1,249.44333333333336,106.90428571428572,0.0,1,-1.0,1,2,1,0.8660254037844386,0.5000000000000001,2.995732273553991,2.7142857142857144,0,0.0,2.995732273553991,0.0,0.0,0.0,0.0,0.8605450144452252,0.9312209547950993,0,0.4425837054546444,1,faux positif
R003112,2025-01-16,2025-01-24,Liguria,Genova,littorale,LIG-3-2,3,affaires,Europe_Ouest,site_hotel,voiture,8,2,2,1.0,1,aucune,non,partiel,142.08,9,258.59,entreprise,8,1,0.0,0,0,0,0,1,DIRECT,0,0,0,0,1,0.125,0,3.0,3.0,1,86.19666666666666,129.295,1.0,0,1.0,0,1,1,0.49999999999999994,0.8660254037844387,2.1972245773362196,4.0,0,2.1972245773362196,0.0,2.1972245773362196,0.0,0.0,0.0,0.8804610522401934,0.926175809132688,0,0.12047849189853102,0,vrai négatif
R004042,2025-01-16,2025-04-16,Sicilia,Palermo,insulaire_mixte,SIC-3-2,3,loisirs_couple,Ameriques,agence,avion_correspondance,90,4,2,0.0,1,petit_dejeuner,non,total,110.12,0,440.48,nouveau,0,0,0.0,0,0,0,0,0,AG023,0,0,0,0,0,0.0,1,2.0,2.0,0,220.24,110.12,2.0,0,2.0,0,4,1,0.8660254037844387,-0.4999999999999998,4.51085950651685,22.5,0,9.0217190130337,0.0,0.0,0.0,0.0,0.0,0.7333022574415663,0.7591603184998793,0,0.1457747403021794,0,vrai négatif
R005021,2025-01-16,2025-02-16,Lazio,Roma,urbaine_culturelle,LAZ-3-3,3,famille,Italie,site_hotel,train,31,5,2,2.0,1,petit_dejeuner,oui,total,171.52,4,823.3,nouveau,0,0,1.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,4.0,4.0,1,205.825,164.66,2.0,1,1.0,0,2,1,0.8660254037844386,0.5000000000000001,3.4657359027997265,6.2,1,6.931471805599453,3.4657359027997265,3.4657359027997265,2.0,3.4657359027997265,3.4657359027997265,1.0247973387093665,0.9990389375891896,0,0.1263679370748358,0,vrai négatif
R005794,2025-01-16,2025-02-03,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,affaires,Europe_Ouest,telephone,train,18,1,2,0.0,1,petit_dejeuner,oui,aucun,269.5,0,269.5,fidele,1,0,1.0,0,0,0,0,0,DIRECT,1,0,0,0,1,0.0,0,2.0,2.0,0,134.75,269.5,0.0,1,-1.0,1,2,1,0.8660254037844386,0.5000000000000001,2.9444389791664403,18.0,0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,2.9444389791664403,1.3048319938026531,1.5697352709904768,1,0.2776101207752659,1,vrai positif
R006329,2025-01-16,2025-01-29,Puglia,Bari,balneaire_rurale,PUG-3-2,3,loisirs_couple,Ameriques,agence,avion_correspondance,13,7,2,0.0,1,aucune,non,partiel,128.56,6,845.92,nouveau,0,0,0.0,1,0,0,0,0,AG014,0,0,0,0,0,0.0,1,2.0,2.0,0,422.96,120.84571428571428,1.0,0,1.0,0,1,1,0.49999999999999994,0.8660254037844387,2.639057329615259,1.8571428571428572,1,2.639057329615259,0.0,0.0,0.0,2.639057329615259,0.0,0.9301114165822602,0.9834761321909425,0,0.20096112565023633,0,vrai négatif
R006600,2025-01-16,2025-02-05,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,famille,Europe_Ouest,site_hotel,avion_correspondance,20,6,2,2.0,1,aucune,oui,aucun,201.35,6,1135.61,nouveau,0,0,2.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,4.0,4.0,1,283.9025,189.26833333333332,0.0,1,-1.0,1,2,1,0.8660254037844386,0.5000000000000001,3.044522437723423,3.3333333333333335,0,0.0,3.044522437723423,3.044522437723423,0.0,0.0,6.089044875446846,1.1809037858127327,1.2059052524405582,0,0.2461383138700793,1,faux positif
R003833,2025-01-17,2025-03-02,Sicilia,Palermo,insulaire_mixte,SIC-5-1,5,famille,Europe_Centrale,agence,voiture,44,3,2,1.0,1,petit_dejeuner,oui,aucun,145.59,4,419.3,fidele,4,1,0.0,0,0,0,0,0,AG027,0,0,0,0,0,0.25,0,3.0,3.0,1,139.76666666666668,139.76666666666668,0.0,1,-1.0,1,3,1,1.0,6.123233995736766e-17,3.8066624897703196,14.666666666666666,0,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0.8034546508098563,1.0365966536133857,0,0.5631070044075501,1,faux positif
R004564,2025-01-17,2025-01-29,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,loisirs_couple,Europe_Ouest,plateforme_en_ligne,avion_direct,12,3,2,0.0,1,aucune,oui,aucun,173.66,7,484.51,nouveau,0,0,0.0,0,9,0,0,0,AG020,0,0,0,0,0,0.0,1,2.0,2.0,0,242.255,161.50333333333333,0.0,1,-1.0,1,1,1,0.49999999999999994,0.8660254037844387,2.5649493574615367,4.0,0,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.8408056550789192,0.9481845481845481,0,0.35817755933530526,1,faux positif
R004639,2025-01-17,2025-02-22,Lazio,Roma,urbaine_culturelle,LAZ-3-1,3,groupe,Italie,entreprise,avion_direct,36,5,5,0.0,3,aucune,non,partiel,127.44,5,1816.02,nouveau,0,0,0.0,0,0,0,0,1,DIRECT,0,0,0,0,1,0.0,1,5.0,1.6666666666666667,0,363.204,363.204,1.0,0,1.0,0,2,1,0.8660254037844386,0.5000000000000001,3.6109179126442243,7.2,0,3.6109179126442243,0.0,3.6109179126442243,0.0,0.0,0.0,0.7407149084568438,0.7422896583859976,0,0.14728828063623445,0,vrai négatif
R004879,2025-01-17,2025-02-02,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,famille,Europe_Centrale,site_hotel,avion_direct,16,7,2,2.0,1,petit_dejeuner,non,partiel,114.8,3,779.49,fidele,2,0,1.0,0,12,0,0,0,DIRECT,0,0,0,0,1,0.0,0,4.0,4.0,1,194.8725,111.35571428571428,1.0,0,1.0,0,2,1,0.8660254037844386,0.5000000000000001,2.833213344056216,2.2857142857142856,0,2.833213344056216,0.0,2.833213344056216,0.0,0.0,2.833213344056216,0.5620838229533881,0.668666453097242,0,0.10936829101012394,0,vrai négatif
R006737,2025-01-17,2025-03-02,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,loisirs_couple,Europe_Ouest,agence,train,44,6,2,0.0,1,petit_dejeuner,non,aucun,133.25,5,759.53,fidele,7,1,0.0,1,0,0,0,0,AG027,1,0,0,0,0,0.14285714285714285,0,2.0,2.0,0,379.765,126.58833333333332,0.0,0,0.0,0,3,1,1.0,6.123233995736766e-17,3.8066624897703196,7.333333333333333,1,0.0,0.0,0.0,0.0,3.8066624897703196,0.0,0.6559354155898497,0.7844695631696691,1,0.3483184573955662,1,vrai positif
R006748,2025-01-17,2025-03-27,Lombardia,Milano,affaires_lacs,LOM-4-3,4,groupe,Italie,site_hotel,train,69,4,3,0.0,2,pension_complete,non,partiel,180.17,2,1412.53,nouveau,0,0,1.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,3.0,1.5,0,470.8433333333333,353.1325,1.0,0,1.0,0,3,1,1.0,6.123233995736766e-17,4.248495242049359,17.25,0,4.248495242049359,0.0,4.248495242049359,0.0,0.0,4.248495242049359,0.8125648311008884,0.8902999456441171,0,0.1800246025741975,0,vrai négatif
R007212,2025-01-17,2025-02-22,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,loisirs_couple,Italie,site_hotel,train,36,4,2,0.0,1,petit_dejeuner,non,partiel,226.97,5,862.49,nouveau,0,0,2.0,1,0,0,0,1,DIRECT,0,0,1,0,1,0.0,1,2.0,2.0,0,431.245,215.6225,1.0,0,1.0,0,2,1,0.8660254037844386,0.5000000000000001,3.6109179126442243,9.0,1,3.6109179126442243,0.0,3.6109179126442243,0.0,3.6109179126442243,7.221835825288449,1.039978006368989,1.2160192874363782,0,0.1298008693545162,0,vrai négatif
R007692,2025-01-17,2025-03-14,Veneto,Venezia,urbaine_littorale,VEN-5-2,5,groupe,Italie,site_hotel,avion_direct,56,4,5,0.0,2,petit_dejeuner,non,total,196.43,12,1382.87,fidele,5,1,0.0,0,0,0,0,1,DIRECT,0,0,0,0,1,0.2,0,5.0,2.5,0,276.57399999999996,345.7175,2.0,0,2.0,0,3,1,1.0,6.123233995736766e-17,4.04305126783455,14.0,0,8.0861025356691,0.0,4.04305126783455,0.0,0.0,0.0,0.7933039861071847,1.1068349580210741,0,0.14595601326987664,0,vrai négatif
R008638,2025-01-17,2025-02-27,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,solo,Europe_Centrale,plateforme_en_ligne,train,41,2,1,1.0,1,petit_dejeuner,non,total,165.44,7,307.72,nouveau,0,0,0.0,1,0,1,0,0,AG022,0,0,0,0,0,0.0,1,2.0,2.0,1,153.86,153.86,2.0,0,2.0,0,2,1,0.8660254037844386,0.5000000000000001,3.7376696182833684,20.5,1,7.475339236566737,0.0,0.0,0.0,3.7376696182833684,0.0,0.9384004537719796,0.9908366772474098,0,0.16076915224828042,0,vrai négatif
R008876,2025-01-17,2025-03-09,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,famille,Italie,agence,avion_direct,51,6,2,2.0,1,petit_dejeuner,oui,aucun,169.72,2,997.95,fidele,10,2,0.0,1,0,0,0,0,AG015,0,0,0,1,0,0.2,0,4.0,4.0,1,249.4875,166.32500000000002,0.0,1,-1.0,1,3,1,1.0,6.123233995736766e-17,3.9512437185814275,8.5,1,0.0,3.9512437185814275,0.0,0.0,3.9512437185814275,0.0,0.8309831570701135,0.9946668229502432,0,0.4120600019777688,1,faux positif
R009321,2025-01-17,2025-01-25,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,affaires,Italie,agence,train,8,1,2,0.0,1,pension_complete,non,total,177.67,4,170.56,nouveau,0,0,1.0,0,0,0,0,1,AG021,0,0,0,0,0,0.0,1,2.0,2.0,0,85.28,170.56,2.0,0,2.0,0,1,1,0.49999999999999994,0.8660254037844387,2.1972245773362196,8.0,0,4.394449154672439,0.0,0.0,0.0,0.0,2.1972245773362196,0.8602207804783576,0.97007917007917,0,0.11217092083516664,0,vrai négatif
R001330,2025-01-18,2025-05-02,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,famille,Europe_Ouest,plateforme_en_ligne,train,104,7,2,1.0,1,demi_pension,oui,aucun,242.95,8,1564.6,nouveau,0,0,2.0,0,0,0,1,1,AG014,0,0,0,0,0,0.0,1,3.0,3.0,1,521.5333333333333,223.5142857142857,0.0,1,-1.0,1,5,1,0.49999999999999994,-0.8660254037844387,4.653960350157523,14.857142857142858,0,0.0,4.653960350157523,0.0,0.0,0.0,9.307920700315046,1.1959437839966527,1.1462609105921209,0,0.4655058471357969,1,faux positif
R001555,2025-01-18,2025-03-07,Liguria,Genova,littorale,LIG-3-1,3,loisirs_couple,Asie_Pacifique,agence,avion_direct,48,3,2,0.0,1,petit_dejeuner,oui,partiel,161.47,2,474.72,nouveau,0,0,0.0,1,0,0,0,1,AG012,1,0,0,0,0,0.0,1,2.0,2.0,0,237.36,158.24,1.0,1,0.0,0,3,1,1.0,6.123233995736766e-17,3.8918202981106265,16.0,1,3.8918202981106265,3.8918202981106265,0.0,1.0,3.8918202981106265,0.0,1.0462644981533078,1.0339373759364794,1,0.2797913720133002,1,vrai positif
R002125,2025-01-18,2025-04-20,Campania,Napoli,urbaine_cotiere,CAM-5-3,5,solo,Europe_Ouest,plateforme_en_ligne,train,92,4,1,0.0,1,petit_dejeuner,non,partiel,290.94,5,1105.57,fidele,3,0,1.0,0,0,0,1,0,AG038,0,0,0,0,0,0.0,0,1.0,1.0,0,1105.57,276.3925,1.0,0,1.0,0,4,1,0.8660254037844387,-0.4999999999999998,4.532599493153256,23.0,0,4.532599493153256,0.0,0.0,0.0,0.0,4.532599493153256,1.435146133925268,1.4395131364108653,0,0.24348970690744326,1,faux positif
R002218,2025-01-18,2025-02-07,Sicilia,Palermo,insulaire_mixte,SIC-4-3,4,famille,Europe_Ouest,telephone,ferry,20,7,2,3.0,2,petit_dejeuner,non,total,105.04,2,1441.15,nouveau,0,0,2.0,0,0,0,0,1,DIRECT,0,0,0,0,1,0.0,1,5.0,2.5,1,288.23,205.87857142857143,2.0,0,2.0,0,2,1,0.8660254037844386,0.5000000000000001,3.044522437723423,2.857142857142857,0,6.089044875446846,0.0,3.044522437723423,0.0,0.0,6.089044875446846,0.6302273954520909,0.6679809220985692,0,0.0834218460499545,0,vrai négatif
R003232,2025-01-18,2025-03-08,Lombardia,Milano,affaires_lacs,LOM-4-1,4,solo,Italie,site_hotel,avion_direct,49,7,1,0.0,1,aucune,non,partiel,179.22,11,1116.54,nouveau,0,0,0.0,1,0,0,0,1,DIRECT,0,0,0,0,1,0.0,1,1.0,1.0,0,1116.54,159.50571428571428,1.0,0,1.0,0,3,1,1.0,6.123233995736766e-17,3.912023005428146,7.0,1,3.912023005428146,0.0,3.912023005428146,0.0,3.912023005428146,0.0,0.8114275365599674,0.8856055739487078,0,0.1526716648877672,0,vrai négatif
R004190,2025-01-18,2025-02-13,Puglia,Bari,balneaire_rurale,PUG-3-3,3,famille,Europe_Ouest,plateforme_en_ligne,avion_correspondance,26,4,2,1.0,1,aucune,oui,aucun,143.36,5,544.77,nouveau,0,0,0.0,0,0,0,0,0,AG007,1,0,0,0,0,0.0,1,3.0,3.0,1,181.59,136.1925,0.0,1,-1.0,1,2,1,0.8660254037844386,0.5000000000000001,3.295836866004329,6.5,0,0.0,3.295836866004329,0.0,0.0,0.0,0.0,1.0283336919876624,1.2113223489649347,1,0.41924696869101397,1,vrai positif
R004291,2025-01-18,2025-02-01,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,affaires,Italie,telephone,train,14,1,2,0.0,1,aucune,non,aucun,119.29,6,112.13,nouveau,0,0,0.0,0,0,0,0,1,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,56.065,112.13,0.0,0,0.0,0,2,1,0.8660254037844386,0.5000000000000001,2.70805020110221,14.0,0,0.0,0.0,2.70805020110221,0.0,0.0,0.0,0.6986237188872622,0.7428464676028271,0,0.2551540643553632,1,faux positif
R004833,2025-01-18,2025-01-27,Lombardia,Milano,affaires_lacs,LOM-3-2,3,affaires,Europe_Ouest,plateforme_en_ligne,voiture,9,2,2,0.0,1,petit_dejeuner,oui,aucun,156.77,1,310.4,entreprise,9,2,1.0,1,0,0,0,0,AG045,0,0,0,0,0,0.2222222222222222,0,2.0,2.0,0,155.2,155.2,0.0,1,-1.0,1,1,1,0.49999999999999994,0.8660254037844387,2.302585092994046,4.5,1,0.0,2.302585092994046,0.0,0.0,2.302585092994046,2.302585092994046,0.8201197980696294,0.8014006747776301,0,0.3756361591970814,1,faux positif
R005688,2025-01-18,2025-02-02,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,famille,Europe_Ouest,site_hotel,train,15,7,2,3.0,2,petit_dejeuner,oui,partiel,128.86,10,1623.64,nouveau,0,0,0.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,5.0,2.5,1,324.728,231.94857142857146,1.0,1,0.0,0,2,1,0.8660254037844386,0.5000000000000001,2.772588722239781,2.142857142857143,0,2.772588722239781,2.772588722239781,2.772588722239781,1.0,0.0,0.0,0.7489247936766245,0.7717554051626041,0,0.26317347498753235,1,faux positif
R005994,2025-01-18,2025-02-03,Lombardia,Milano,affaires_lacs,LOM-4-2,4,famille,Italie,entreprise,avion_direct,16,3,2,0.0,1,demi_pension,non,total,216.41,9,590.8,fidele,3,1,0.0,0,0,0,0,0,DIRECT,0,0,1,0,1,0.3333333333333333,0,2.0,2.0,0,295.4,196.9333333333333,2.0,0,2.0,0,2,1,0.8660254037844386,0.5000000000000001,2.833213344056216,5.333333333333333,0,5.666426688112432,0.0,2.833213344056216,0.0,0.0,0.0,0.9656418722948551,0.9951486446094774,0,0.10947131152688604,0,vrai négatif
