reservation_id,date_reservation,date_arrivee,region_hotel,ville,type_destination,hotel_id,categorie_hotel,segment_client,marche_origine,canal_reservation,moyen_transport,delai_reservation_jours,nuits,adultes,enfants,chambres,formule_repas,tarif_remboursable,type_acompte,prix_moyen_nuit_eur,remise_pct,montant_total_eur,client_type,reservations_passees,annulations_passees,demandes_speciales,modifications_reservation,jours_liste_attente,evenement_majeur,haute_saison_regionale,arrivee_weekend,agent_id,reservation_annulee
R003894,2023-01-12,2023-02-16,Liguria,Genova,littorale,LIG-4-3,4,affaires,Ameriques,plateforme_en_ligne,voiture,35,1,2,0,1,petit_dejeuner,oui,aucun,157.83,7,146.78,fidele,12,2,1,0,0,0,0,0,AG042,0
R005958,2023-01-12,2023-02-10,Campania,Napoli,urbaine_cotiere,CAM-4-3,4,solo,Europe_Ouest,plateforme_en_ligne,voiture,29,6,1,1,1,petit_dejeuner,oui,aucun,153.6,3,893.95,nouveau,0,0,0,0,0,0,0,1,AG015,1
R009771,2023-01-12,2023-01-28,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,famille,Ameriques,site_hotel,avion_direct,16,2,2,1,1,aucune,oui,aucun,188.79,2,370.03,nouveau,0,0,1,1,0,0,0,1,,0
R009890,2023-01-12,2023-03-06,Puglia,Bari,balneaire_rurale,PUG-4-3,4,loisirs_couple,Europe_Centrale,plateforme_en_ligne,voiture,53,5,2,0,1,aucune,oui,aucun,159.68,2,782.43,fidele,12,2,1,1,0,0,0,0,AG007,0
R000687,2023-01-13,2023-02-04,Toscana,Firenze,culturelle_rurale,TOS-5-3,5,famille,Europe_Ouest,site_hotel,train,22,4,2,1,1,aucune,oui,partiel,143.4,8,527.71,nouveau,0,0,0,0,0,0,0,1,,0
R003154,2023-01-13,2023-02-21,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,famille,Europe_Ouest,plateforme_en_ligne,train,39,7,2,3,2,aucune,oui,aucun,175.11,8,2255.42,nouveau,0,0,0,3,0,0,0,0,AG043,1
R003583,2023-01-13,2023-06-13,Puglia,Bari,balneaire_rurale,PUG-3-3,3,famille,Europe_Ouest,plateforme_en_ligne,train,151,3,2,1,1,aucune,oui,aucun,143.16,6,403.71,fidele,12,1,2,0,0,0,1,0,AG032,0
R003661,2023-01-13,2023-02-05,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,solo,Italie,site_hotel,avion_direct,23,5,1,0,1,demi_pension,non,partiel,125.87,7,585.3,nouveau,0,0,2,0,0,0,0,0,,1
R003866,2023-01-13,2023-02-14,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,solo,Italie,plateforme_en_ligne,voiture,32,2,1,0,1,petit_dejeuner,non,total,155.46,7,289.16,nouveau,0,0,3,1,0,0,0,0,AG030,1
R006550,2023-01-13,2023-01-27,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,affaires,Europe_Ouest,site_hotel,avion_direct,14,3,2,0,1,aucune,oui,aucun,262.83,7,733.3,fidele,7,1,2,1,0,0,0,1,,1
R007199,2023-01-13,2023-03-20,Sicilia,Palermo,insulaire_mixte,SIC-3-1,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,voiture,66,7,2,0,1,petit_dejeuner,oui,partiel,125.83,6,827.96,nouveau,0,0,0,1,0,0,0,0,AG028,0
R007260,2023-01-13,2023-02-03,Lombardia,Milano,affaires_lacs,LOM-4-2,4,famille,Autres,agence,avion_direct,21,7,2,3,2,petit_dejeuner,oui,partiel,170.22,4,2287.76,nouveau,0,0,1,1,6,0,0,1,AG006,0
R007777,2023-01-13,2023-01-25,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,affaires,Italie,site_hotel,avion_correspondance,12,2,2,0,1,petit_dejeuner,non,partiel,,11,254.38,nouveau,0,0,1,0,0,0,0,0,,0
R008225,2023-01-13,2023-03-14,Lazio,Roma,urbaine_culturelle,LAZ-5-1,5,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,60,5,2,0,1,petit_dejeuner,non,total,192.63,0,963.15,nouveau,0,0,0,0,0,0,0,0,AG039,0
R000199,2023-01-14,2023-02-15,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,solo,Europe_Ouest,plateforme_en_ligne,train,32,3,1,0,1,petit_dejeuner,oui,aucun,195.88,6,552.38,nouveau,0,0,0,3,0,0,0,0,AG021,1
R000779,2023-01-14,2023-03-03,Lombardia,Milano,affaires_lacs,LOM-4-1,4,famille,Europe_Centrale,plateforme_en_ligne,avion_direct,48,4,2,3,2,demi_pension,non,total,180.76,6,1359.32,nouveau,0,0,0,4,0,0,0,1,AG030,1
R002231,2023-01-14,2023-04-01,Lazio,Roma,urbaine_culturelle,LAZ-5-1,5,solo,Italie,plateforme_en_ligne,train,77,5,1,0,1,petit_dejeuner,non,aucun,289.37,1,1432.38,nouveau,0,0,0,1,0,0,1,1,AG027,0
R002245,2023-01-14,2023-02-13,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,famille,Europe_Centrale,plateforme_en_ligne,voiture,30,3,2,3,2,demi_pension,non,total,153.35,4,883.3,nouveau,0,0,2,1,0,0,0,0,AG045,1
R002955,2023-01-14,2023-01-31,Liguria,Genova,littorale,LIG-4-3,4,groupe,Italie,site_hotel,voiture,17,2,5,0,2,pension_complete,oui,aucun,177.73,8,654.05,nouveau,0,0,0,0,0,0,0,0,,0
R004778,2023-01-14,2023-03-22,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,groupe,Ameriques,telephone,voiture,67,5,5,0,2,aucune,oui,aucun,210.31,6,1976.91,nouveau,0,0,2,1,0,1,0,0,,0
R005002,2023-01-14,2023-02-08,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-3,4,loisirs_couple,Asie_Pacifique,plateforme_en_ligne,avion_direct,25,4,2,0,1,aucune,oui,partiel,208.13,6,782.57,entreprise,6,1,1,1,0,0,1,0,AG006,1
R005892,2023-01-14,2023-03-14,Veneto,Venezia,urbaine_littorale,VEN-5-2,5,solo,Autres,site_hotel,avion_direct,59,5,1,0,1,petit_dejeuner,oui,aucun,214.38,6,1007.59,nouveau,0,0,1,0,0,0,0,0,,1
R006380,2023-01-14,2023-03-23,Puglia,Bari,balneaire_rurale,PUG-4-3,4,loisirs_couple,Ameriques,plateforme_en_ligne,voiture,68,4,2,0,1,petit_dejeuner,oui,aucun,177.44,2,695.56,fidele,5,1,2,0,0,0,0,0,AG016,0
R006504,2023-01-14,2023-02-19,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,solo,Asie_Pacifique,plateforme_en_ligne,train,36,3,1,0,1,aucune,oui,partiel,174.63,2,513.41,nouveau,0,0,0,1,0,0,0,0,AG042,1
R007239,2023-01-14,2023-02-07,Puglia,Bari,balneaire_rurale,PUG-3-3,3,solo,Asie_Pacifique,plateforme_en_ligne,voiture,24,3,1,0,1,demi_pension,oui,partiel,,5,325.16,fidele,5,0,1,0,0,0,0,0,AG006,0
R007295,2023-01-14,2023-01-22,Trentino-Alto_Adige,Bolzano,montagne,TRE-5-1,5,loisirs_couple,Italie,plateforme_en_ligne,voiture,8,7,2,0,1,petit_dejeuner,oui,aucun,343.58,1,2381.01,nouveau,0,0,1,0,0,0,1,0,AG032,0
R007462,2023-01-14,2023-02-02,Sardegna,Cagliari,insulaire_balneaire,SAR-5-3,5,solo,Italie,plateforme_en_ligne,avion_direct,19,3,1,0,1,petit_dejeuner,oui,aucun,161.29,1,479.03,nouveau,0,0,0,0,0,0,0,0,AG021,1
R007769,2023-01-14,2023-02-11,Sicilia,Palermo,insulaire_mixte,SIC-4-1,4,affaires,Italie,site_hotel,avion_direct,28,4,2,0,1,aucune,oui,aucun,207.61,10,747.4,entreprise,6,1,0,0,0,0,0,1,,0
R008513,2023-01-14,2023-02-01,Liguria,Genova,littorale,LIG-4-3,4,groupe,Italie,agence,train,18,2,6,0,2,petit_dejeuner,oui,aucun,126.72,1,501.81,nouveau,0,0,1,0,0,0,0,0,AG011,0
R008654,2023-01-14,2023-03-24,Liguria,Genova,littorale,LIG-3-2,3,solo,Asie_Pacifique,plateforme_en_ligne,train,69,7,1,0,1,petit_dejeuner,oui,aucun,157.91,0,1105.37,fidele,2,0,0,0,0,0,0,1,AG014,1
R009229,2023-01-14,2023-03-20,Sardegna,Cagliari,insulaire_balneaire,SAR-4-2,4,famille,Autres,plateforme_en_ligne,avion_direct,65,10,2,3,2,petit_dejeuner,oui,partiel,152.08,8,2798.27,fidele,8,1,0,0,0,0,0,0,AG017,1
R009295,2023-01-14,2023-02-17,Lombardia,Milano,affaires_lacs,LOM-3-2,3,solo,Autres,agence,avion_direct,34,2,1,0,1,petit_dejeuner,oui,aucun,246.41,8,453.39,nouveau,0,0,0,1,0,0,0,1,AG034,1
R000078,2023-01-15,2023-01-20,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,affaires,Italie,agence,train,5,1,2,0,1,aucune,oui,partiel,178.47,1,176.69,nouveau,0,0,0,1,0,0,0,1,AG019,0
R000193,2023-01-15,2023-02-17,Sardegna,Cagliari,insulaire_balneaire,SAR-4-2,4,famille,Europe_Ouest,plateforme_en_ligne,avion_direct,33,8,2,,2,aucune,oui,aucun,219.51,5,3336.55,nouveau,0,0,1,0,0,0,0,1,AG012,0
R000663,2023-01-15,2023-02-28,Puglia,Bari,balneaire_rurale,PUG-3-3,3,famille,Ameriques,agence,voiture,44,5,2,1,1,aucune,non,total,107.11,7,498.06,fidele,6,0,0,0,0,0,0,0,AG009,0
R001405,2023-01-15,2023-04-01,Toscana,Firenze,culturelle_rurale,TOS-5-2,5,groupe,Europe_Centrale,plateforme_en_ligne,voiture,76,3,6,0,4,petit_dejeuner,non,total,283.95,8,3134.81,nouveau,0,0,4,0,0,0,1,1,AG035,0
R003032,2023-01-15,2023-02-08,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,loisirs_couple,Italie,plateforme_en_ligne,voiture,24,3,2,0,1,petit_dejeuner,oui,aucun,236.35,7,659.42,nouveau,0,0,0,0,0,1,0,0,AG044,1
R004047,2023-01-15,2023-02-28,Sardegna,Cagliari,insulaire_balneaire,SAR-4-1,4,solo,Italie,agence,avion_correspondance,44,6,1,0,1,petit_dejeuner,oui,aucun,160.79,3,935.8,nouveau,0,0,0,1,0,0,0,0,AG023,0
R004067,2023-01-15,2023-03-11,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,loisirs_couple,,agence,voiture,55,6,2,0,1,aucune,oui,aucun,183.39,0,1100.34,nouveau,0,0,2,0,0,0,0,1,AG040,0
R004445,2023-01-15,2023-02-01,Lombardia,Milano,affaires_lacs,LOM-5-2,5,affaires,Italie,plateforme_en_ligne,train,17,2,2,0,1,aucune,oui,partiel,260.51,2,510.6,fidele,8,2,2,1,0,0,0,0,AG028,0
R005207,2023-01-15,2023-03-26,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,solo,Italie,plateforme_en_ligne,avion_correspondance,70,6,1,0,1,petit_dejeuner,oui,aucun,207.39,1,1231.9,nouveau,0,0,1,0,0,0,0,0,AG041,1
R007098,2023-01-15,2023-03-06,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,loisirs_couple,Ameriques,plateforme_en_ligne,avion_correspondance,50,6,2,0,1,petit_dejeuner,oui,aucun,145.11,6,818.42,nouveau,0,0,2,1,0,1,0,0,AG042,1
R007214,2023-01-15,2023-01-26,Lazio,Roma,urbaine_culturelle,LAZ-3-1,3,affaires,Italie,site_hotel,voiture,11,3,2,0,1,petit_dejeuner,oui,total,158.84,6,447.93,nouveau,0,0,0,0,0,1,0,0,,0
R008371,2023-01-15,2023-02-22,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,solo,Ameriques,plateforme_en_ligne,avion_direct,38,4,1,0,1,petit_dejeuner,oui,aucun,148.36,1,587.51,fidele,10,1,0,1,0,0,0,0,AG028,0
R008962,2023-01-15,2023-03-17,Liguria,Genova,littorale,LIG-4-3,4,famille,Europe_Ouest,entreprise,voiture,61,3,2,2,1,petit_dejeuner,non,total,169.76,16,427.8,nouveau,0,0,0,1,0,0,0,1,,0
R000080,2023-01-16,2023-02-17,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,loisirs_couple,Italie,plateforme_en_ligne,voiture,32,5,2,0,1,petit_dejeuner,oui,partiel,201.34,5,956.37,nouveau,0,0,1,0,0,1,0,1,AG030,0
R001369,2023-01-16,2024-04-14,Lombardia,Milano,affaires_lacs,LOM-5-3,5,loisirs_couple,Italie,plateforme_en_ligne,train,454,6,2,,1,aucune,non,aucun,203.8,1,1210.57,fidele,3,1,,1,0,0,1,0,AG039,1
R003826,2023-01-16,2023-03-11,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-3,4,loisirs_couple,Autres,plateforme_en_ligne,voiture,54,2,2,0,1,petit_dejeuner,oui,aucun,211.3,0,422.6,nouveau,0,0,1,0,0,0,0,1,AG032,1
R005591,2023-01-16,2023-02-11,Lombardia,Milano,affaires_lacs,LOM-4-2,4,affaires,Italie,agence,voiture,26,1,2,0,1,petit_dejeuner,oui,aucun,188.27,0,188.27,nouveau,0,0,1,1,0,0,0,1,AG005,0
R007747,2023-01-16,2023-02-20,Veneto,Venezia,urbaine_littorale,VEN-3-1,3,groupe,Italie,agence,avion_direct,35,2,4,0,3,demi_pension,non,total,130.04,8,717.82,nouveau,0,0,0,1,0,1,0,0,AG032,0
R009481,2023-01-16,2023-02-21,Lombardia,Milano,affaires_lacs,LOM-4-2,4,loisirs_couple,Italie,site_hotel,voiture,36,7,2,0,1,demi_pension,non,total,170.71,3,1159.12,nouveau,0,0,3,0,0,0,0,0,,0
R009567,2023-01-16,2023-03-03,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,famille,Ameriques,telephone,voiture,46,5,2,1,1,aucune,oui,aucun,161.36,6,758.39,nouveau,0,0,1,1,0,0,0,1,,0
R009832,2023-01-16,2023-03-24,Campania,Napoli,urbaine_cotiere,CAM-4-2,4,famille,Europe_Ouest,agence,voiture,67,5,2,2,1,petit_dejeuner,oui,aucun,212.34,3,1029.85,fidele,4,1,3,1,0,0,0,1,AG011,0
R004033,2023-01-17,2023-03-02,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,solo,Italie,plateforme_en_ligne,train,44,2,1,0,1,demi_pension,oui,partiel,172.81,0,345.62,nouveau,0,0,2,0,0,0,0,0,AG013,0
R006702,2023-01-17,2023-02-04,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,loisirs_couple,Italie,site_hotel,train,18,5,2,0,1,petit_dejeuner,non,total,132.33,4,635.18,nouveau,0,0,1,1,0,0,0,1,,0
R007377,2023-01-17,2023-05-18,Sicilia,Palermo,insulaire_mixte,SIC-3-1,3,loisirs_couple,Europe_Centrale,plateforme_en_ligne,voiture,121,3,2,0,1,aucune,oui,aucun,213.46,7,595.55,nouveau,0,0,1,0,0,0,1,0,AG024,0
R007633,2023-01-17,2023-05-19,Toscana,Firenze,culturelle_rurale,TOS-5-3,5,loisirs_couple,Asie_Pacifique,entreprise,voiture,122,2,2,0,1,petit_dejeuner,oui,partiel,333.72,10,600.7,nouveau,0,0,2,0,0,0,1,1,,1
R007737,2023-01-17,2023-03-27,Lazio,Roma,urbaine_culturelle,LAZ-3-2,3,loisirs_couple,Europe_Ouest,site_hotel,voiture,69,7,2,0,1,aucune,non,total,151.74,0,1062.18,fidele,9,2,0,1,0,0,0,0,,0
R008006,2023-01-17,2023-03-04,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,solo,Ameriques,telephone,train,46,7,1,0,1,petit_dejeuner,non,total,230.95,7,1503.48,fidele,9,1,3,0,0,0,0,1,,0
R008467,2023-01-17,2023-02-07,Campania,Napoli,urbaine_cotiere,CAM-5-1,5,famille,Europe_Centrale,plateforme_en_ligne,train,21,5,2,,2,petit_dejeuner,oui,partiel,301.7,6,2835.98,nouveau,0,0,0,0,0,0,0,0,AG036,1
R009287,2023-01-17,2023-03-27,Sicilia,Palermo,insulaire_mixte,SIC-3-2,3,famille,Ameriques,plateforme_en_ligne,avion_correspondance,69,4,2,3,2,petit_dejeuner,non,total,111.46,4,856.01,fidele,7,1,2,1,0,0,0,0,AG005,0
R000805,2023-01-18,2023-05-06,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,solo,Italie,agence,voiture,108,5,1,,1,aucune,oui,aucun,308.66,1,1527.87,nouveau,0,0,0,0,7,1,1,1,AG026,0
R000927,2023-01-18,2023-02-01,Puglia,Bari,balneaire_rurale,PUG-4-3,4,solo,Europe_Ouest,plateforme_en_ligne,voiture,14,5,1,0,1,aucune,non,aucun,110.39,1,546.43,nouveau,0,0,0,3,0,0,0,0,AG014,1
R001234,2023-01-18,2023-03-28,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,affaires,Italie,entreprise,voiture,69,1,2,0,1,petit_dejeuner,non,partiel,137.57,10,123.81,fidele,9,1,1,0,0,0,0,0,,0
R002043,2023-01-18,2023-03-30,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-3,3,famille,Europe_Ouest,plateforme_en_ligne,avion_direct,71,6,2,3,2,petit_dejeuner,oui,aucun,251.89,6,2841.32,nouveau,0,0,2,0,0,1,0,0,AG007,1
R002111,2023-01-18,2023-01-27,Lazio,Roma,urbaine_culturelle,LAZ-3-1,3,affaires,Europe_Centrale,site_hotel,avion_correspondance,9,1,2,0,1,demi_pension,oui,aucun,157.6,6,148.14,fidele,7,1,2,0,0,0,0,1,,1
R002140,2023-01-18,2023-02-05,Toscana,Firenze,culturelle_rurale,TOS-5-3,5,loisirs_couple,Europe_Ouest,plateforme_en_ligne,voiture,18,7,2,0,1,petit_dejeuner,oui,aucun,198.5,3,1347.82,fidele,2,0,1,0,11,0,0,0,AG032,0
R003224,2023-01-18,2023-02-21,Sicilia,Palermo,insulaire_mixte,SIC-4-1,4,affaires,Italie,telephone,avion_direct,34,3,2,1,1,petit_dejeuner,oui,partiel,178.52,7,498.07,fidele,2,0,0,0,0,0,0,0,,0
R004728,2023-01-18,2023-01-29,Veneto,Venezia,urbaine_littorale,VEN-3-1,3,affaires,Autres,plateforme_en_ligne,avion_direct,11,2,2,0,1,petit_dejeuner,oui,aucun,129.19,8,237.71,entreprise,7,1,1,0,0,0,0,0,AG036,0
R006133,2023-01-18,2023-02-13,Liguria,Genova,littorale,LIG-4-2,4,solo,Italie,entreprise,train,26,5,1,0,1,aucune,oui,aucun,150.88,12,663.87,nouveau,0,0,2,1,0,0,0,0,,0
R008234,2023-01-18,2023-02-19,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,solo,Europe_Ouest,agence,train,32,2,1,0,1,petit_dejeuner,oui,aucun,226.52,6,425.86,nouveau,0,0,0,0,0,1,0,0,AG019,1
R009029,2023-01-18,2023-02-12,Lombardia,Milano,affaires_lacs,LOM-4-2,4,famille,Italie,plateforme_en_ligne,avion_direct,25,4,2,3,2,aucune,oui,aucun,237.9,8,1750.94,fidele,3,0,1,0,0,0,0,0,AG041,1
R009172,2023-01-18,2023-01-24,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,famille,Italie,plateforme_en_ligne,avion_direct,6,2,2,1,1,petit_dejeuner,non,total,127.99,4,245.74,fidele,10,1,0,0,0,0,0,0,AG027,0
R009299,2023-01-18,2023-04-18,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,90,3,2,0,1,petit_dejeuner,oui,aucun,468.17,4,1348.33,nouveau,0,0,,0,8,0,1,0,AG018,1
R002984,2023-01-19,2023-04-18,Lombardia,Milano,affaires_lacs,LOM-3-2,3,loisirs_couple,Europe_Ouest,site_hotel,avion_correspondance,89,7,2,0,1,petit_dejeuner,oui,aucun,184.17,6,1211.84,fidele,10,1,1,0,0,0,1,0,,1
R004098,2023-01-19,2023-03-06,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,affaires,Europe_Ouest,plateforme_en_ligne,voiture,46,2,2,0,1,aucune,oui,aucun,150.61,3,292.18,nouveau,0,0,1,0,0,0,0,0,AG003,1
R006004,2023-01-19,2023-02-03,Lombardia,Milano,affaires_lacs,LOM-3-3,3,affaires,Europe_Ouest,plateforme_en_ligne,avion_direct,15,2,2,0,1,petit_dejeuner,oui,aucun,262,6,492.56,nouveau,0,0,3,0,0,1,0,1,AG014,0
R006283,2023-01-19,2023-02-03,Lazio,Roma,urbaine_culturelle,LAZ-3-2,3,loisirs_couple,Asie_Pacifique,site_hotel,train,15,7,2,0,1,petit_dejeuner,oui,total,145.12,8,934.57,nouveau,0,0,1,0,0,0,0,1,,0
R006515,2023-01-19,2023-01-28,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,affaires,Europe_Ouest,agence,avion_direct,9,3,2,1,1,petit_dejeuner,oui,aucun,157.14,0,471.42,fidele,4,0,1,1,0,0,0,1,AG007,1
R007056,2023-01-19,2023-02-09,Liguria,Genova,littorale,LIG-3-3,3,affaires,Europe_Ouest,plateforme_en_ligne,avion_direct,21,3,2,0,1,demi_pension,non,partiel,113.12,4,325.79,fidele,9,2,0,0,0,0,0,0,AG036,0
R000734,2023-01-20,2023-06-22,Campania,Napoli,urbaine_cotiere,CAM-5-1,5,famille,Italie,plateforme_en_ligne,voiture,153,6,2,1,1,petit_dejeuner,non,partiel,218.88,5,1247.62,nouveau,0,0,0,1,0,0,1,0,AG014,0
R003149,2023-01-20,2023-03-09,Campania,Napoli,urbaine_cotiere,CAM-4-2,4,loisirs_couple,Europe_Ouest,agence,avion_correspondance,48,6,2,0,1,petit_dejeuner,non,total,132.42,5,754.79,nouveau,0,0,1,1,0,0,0,0,AG016,1
R005963,2023-01-20,2023-03-18,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,famille,Europe_Ouest,agence,train,57,6,2,1,1,demi_pension,oui,aucun,135.39,3,787.97,fidele,7,1,2,0,0,0,0,1,AG016,1
R006566,2023-01-20,2023-02-23,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,groupe,Europe_Centrale,plateforme_en_ligne,avion_direct,34,4,5,0,2,demi_pension,oui,partiel,201.32,2,1578.35,nouveau,0,0,0,0,0,1,0,0,AG019,1
R008219,2023-01-20,2023-02-02,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,affaires,Europe_Centrale,entreprise,avion_direct,13,3,2,0,1,petit_dejeuner,oui,aucun,172.57,8,476.29,fidele,8,1,1,0,0,0,0,0,,1
R009044,2023-01-20,2023-03-07,Sicilia,Palermo,insulaire_mixte,SIC-5-2,5,loisirs_couple,Autres,plateforme_en_ligne,ferry,46,5,2,0,1,petit_dejeuner,oui,aucun,115.27,4,553.3,nouveau,0,0,0,0,0,0,0,0,AG027,0
R009796,2023-01-20,2023-05-11,Lombardia,Milano,affaires_lacs,LOM-5-1,5,groupe,Europe_Centrale,plateforme_en_ligne,train,111,3,6,0,2,petit_dejeuner,oui,aucun,292.43,7,1631.76,nouveau,0,0,1,0,0,0,1,0,AG040,1
R000063,2023-01-21,2023-03-07,Campania,Napoli,urbaine_cotiere,CAM-3-3,3,famille,Italie,site_hotel,avion_correspondance,45,4,2,3,2,aucune,oui,aucun,154.03,3,1195.27,nouveau,0,0,1,1,0,0,0,0,,0
R005040,2023-01-21,2023-03-09,Liguria,Genova,littorale,LIG-4-3,4,loisirs_couple,Autres,plateforme_en_ligne,voiture,47,4,2,0,1,petit_dejeuner,oui,aucun,145.38,1,575.7,nouveau,0,0,2,0,0,0,0,0,AG025,0
R008778,2023-01-21,2023-04-02,Toscana,Firenze,culturelle_rurale,TOS-5-1,5,loisirs_couple,Italie,entreprise,voiture,71,2,2,0,1,petit_dejeuner,oui,aucun,329.09,11,585.78,nouveau,0,0,0,0,0,0,1,0,,0
R009476,2023-01-21,2023-01-30,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,affaires,Italie,agence,voiture,9,2,2,0,1,petit_dejeuner,oui,partiel,218.52,8,402.08,entreprise,10,1,2,0,0,0,0,0,AG013,0
R009854,2023-01-21,2023-04-29,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-1,4,famille,Europe_Centrale,telephone,voiture,98,4,2,1,1,petit_dejeuner,oui,aucun,223.69,5,850.02,fidele,11,2,0,1,0,0,0,1,,1
R000859,2023-01-22,2023-04-15,Veneto,Venezia,urbaine_littorale,VEN-4-1,4,groupe,Ameriques,telephone,voiture,83,3,5,0,2,petit_dejeuner,oui,aucun,362.63,3,2110.51,fidele,7,1,0,0,0,1,1,1,,1
R000944,2023-01-22,2023-02-02,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,affaires,Europe_Ouest,site_hotel,voiture,11,2,2,0,1,petit_dejeuner,non,total,128.98,10,232.16,fidele,2,0,2,1,0,0,0,0,,0
R002233,2023-01-22,2023-02-08,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,loisirs_couple,Italie,plateforme_en_ligne,voiture,17,5,2,0,1,petit_dejeuner,oui,aucun,168.07,3,815.14,fidele,7,1,0,0,0,0,0,0,AG021,1
R002290,2023-01-22,2023-02-07,Veneto,Venezia,urbaine_littorale,VEN-3-2,3,affaires,Europe_Centrale,site_hotel,voiture,16,1,2,0,1,petit_dejeuner,oui,aucun,191.1,4,183.46,fidele,5,0,0,0,7,0,0,0,,0
R003315,2023-01-22,2023-02-21,Lazio,Roma,urbaine_culturelle,LAZ-3-2,3,solo,Ameriques,plateforme_en_ligne,train,30,7,1,0,1,aucune,non,total,190.3,0,1332.1,nouveau,0,0,1,0,0,0,0,0,AG012,0
R003978,2023-01-22,2023-02-10,Campania,Napoli,urbaine_cotiere,CAM-5-2,5,loisirs_couple,Europe_Ouest,site_hotel,voiture,19,2,2,0,1,petit_dejeuner,oui,aucun,525.27,5,998.01,nouveau,0,0,2,0,0,0,0,1,,0
R000331,2023-01-23,2023-03-28,Lombardia,Milano,affaires_lacs,LOM-5-2,5,famille,Europe_Ouest,site_hotel,voiture,64,5,2,2,1,petit_dejeuner,oui,aucun,179.61,12,790.28,nouveau,0,0,2,0,0,0,0,0,,0
R002102,2023-01-23,2023-02-01,Sicilia,Palermo,insulaire_mixte,SIC-5-3,5,famille,Italie,site_hotel,voiture,9,6,2,1,1,petit_dejeuner,oui,aucun,176.98,1,1051.26,nouveau,0,0,0,0,0,0,0,0,,1
R003478,2023-01-23,2023-02-18,Sardegna,Cagliari,insulaire_balneaire,SAR-5-3,5,loisirs_couple,Ameriques,plateforme_en_ligne,avion_direct,26,8,2,0,1,petit_dejeuner,oui,aucun,274.22,3,2127.95,fidele,2,0,1,0,0,0,0,1,AG045,0
R005910,2023-01-23,2023-02-27,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,famille,Ameriques,site_hotel,voiture,35,2,2,1,1,petit_dejeuner,oui,total,,6,315.46,nouveau,0,0,1,0,0,0,0,0,,1
R002598,2023-01-24,2023-03-03,Sardegna,Cagliari,insulaire_balneaire,SAR-4-2,4,loisirs_couple,Europe_Ouest,entreprise,avion_direct,38,9,2,0,1,petit_dejeuner,oui,aucun,154.23,6,1304.79,nouveau,0,0,0,0,0,0,0,1,,0
R003629,2023-01-24,2023-03-09,Lazio,Roma,urbaine_culturelle,LAZ-5-1,5,groupe,Autres,plateforme_en_ligne,train,44,5,4,,3,petit_dejeuner,oui,partiel,257.22,0,3858.3,entreprise,8,2,1,0,0,0,0,0,AG016,1
R004646,2023-01-24,2023-02-17,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,famille,Italie,telephone,voiture,24,6,2,3,2,aucune,non,total,,7,2522.72,nouveau,0,0,2,0,0,1,0,1,,0
R006198,2023-01-24,2023-02-10,Lombardia,Milano,affaires_lacs,LOM-4-3,4,famille,Europe_Ouest,site_hotel,train,17,6,2,2,1,petit_dejeuner,oui,aucun,149.88,8,827.34,nouveau,0,0,1,1,0,0,0,1,,0
